sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,p50_sinr_db,p75_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,algorithm,sweep_value,batch_index,num_iterations_or_layers,converged,weight_profile,fs_mode,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction,num_bs_ant,num_ut_per_sector
229.3958740234375,228.1923370361328,2.730903148651123,0.0,3.2653074264526367,0.7420933842658997,-18.27109718322754,-120.0,8.96479082107544,11.678701400756836,0.773809552192688,0.7648809552192688,2.048082113265991,0.0,39.428910315502435,9.840827087134567e-15,6.772432871530445e-15,-110.0696792602539,-112.03518676757812,0.0,1.0,1.0,-110.0,-110.0,0.06968366354703903,2.035181999206543,0.0529598668217659,228.1923370361328,pf_fs_soft,5.0,0.0,40.0,0.0,pf,budget_dual,0.0,60.403514581139014,2.0939516138124166,1.480269699082301,0.9620246277346503,8.0,,,,,16,4
274.7651672363281,270.25732421875,3.2710139751434326,0.0,3.8987010717391968,0.7139892578125,-19.225692749023438,-120.0,11.16315746307373,14.593807220458984,0.738095223903656,0.7321428656578064,3.472816228866577,0.0,36.149388840422034,1.0003111823564913e-14,7.121925018314674e-15,-109.99864959716797,-111.74041748046875,3.1119990482122994e-18,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.0013511988800019026,1.7404232025146484,0.027808381244540215,270.25732421875,pf_fs_cognitive,5.0,0.0,40.0,0.0,pf,budget_dual,0.0,69.66924100208158,2.351245363600786,1.5276720283129361,0.9521782826541372,8.0,8.0,8.0,8.0,0.5,16,4
209.67269897460938,206.7863006591797,2.496103525161743,0.0,2.8545438051223755,0.7616866827011108,-9.869063377380371,-120.0,7.247119188308716,10.293163537979126,0.7857142686843872,0.7842261791229248,4.053394794464111,0.0,14.95709673780948,9.968297922399814e-15,7.562238155285877e-15,-110.01378631591797,-111.41204071044922,0.0,1.0,1.0,-110.0,-110.0,0.013789800927042961,1.4120349884033203,0.07999922335147858,206.78631591796875,du_pf_soft,5.0,0.0,16.0,0.0,pf,budget_dual,1.0,51.03740349441775,1.8684863545432169,1.3779635899301226,0.9662015887937968,8.0,,,,,16,4
253.5201416015625,249.63079833984375,3.018096923828125,0.0,3.560372233390808,0.7227966785430908,-12.643895149230957,-120.0,9.654040336608887,13.260236978530884,0.761904776096344,0.7596726417541504,6.239445209503174,0.0,14.750309883151203,1.0019221543188742e-14,7.852411314224466e-15,-109.99165344238281,-111.25469970703125,1.9221718672041838e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.008339918218553066,1.25469970703125,0.04499758034944534,249.63082885742188,du_pf_cognitive,5.0,0.0,16.0,0.0,pf,budget_dual,1.0,63.540926297184754,2.179855171218096,1.521164704180869,0.9568455644538578,8.0,8.0,8.0,8.0,0.5,16,4
248.21420288085938,242.42105102539062,2.9549310207366943,0.0,3.5404183864593506,0.7315921783447266,-17.109281539916992,-120.0,9.725505352020264,12.52660584449768,0.761904776096344,0.7611607313156128,1.943638563156128,0.0,36.64822559757158,9.987622132058473e-15,7.383587048248683e-15,-110.00537109375,-111.5347671508789,0.0,1.0,1.0,-110.0,-110.0,0.0053788782097399235,1.5347660779953003,0.045569147914648056,242.4210662841797,pf_fs_soft,5.0,1.0,40.0,0.0,pf,budget_dual,0.0,61.63914994289471,2.133933264584448,1.4907340527929436,0.9558081104590258,8.0,,,,,16,4
298.26751708984375,288.82940673828125,3.5508036613464355,0.0,4.364197731018066,0.7080540060997009,-17.484560012817383,-120.0,12.464194297790527,15.863676071166992,0.75,0.7447916865348816,4.73948860168457,0.0,36.079295634292066,1.0002543464457305e-14,7.406794903970504e-15,-109.9989013671875,-111.5464096069336,2.543639940604664e-18,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.001104435883462429,1.546411156654358,0.021147876977920532,288.82940673828125,pf_fs_cognitive,5.0,1.0,40.0,0.0,pf,budget_dual,0.0,72.35579390701145,2.443914739226343,1.6277928348562718,0.939862729442175,8.0,8.0,8.0,8.0,0.5,16,4
224.26515197753906,220.8465118408203,2.669823169708252,1.0748914647251695e-08,3.1565128564834595,0.7508724331855774,-12.093828201293945,-120.0,8.064210891723633,11.019749879837036,0.773809552192688,0.7782738208770752,4.4110541343688965,0.0,14.51749892393127,9.955340859405665e-15,8.41243561763112e-15,-110.01943969726562,-110.88024139404297,0.0,1.0,1.0,-110.0,-110.0,0.0194387286901474,0.8802407383918762,0.07386355102062225,220.84652709960938,du_pf_soft,5.0,1.0,16.0,0.0,pf,budget_dual,1.0,49.50224275851695,1.8322382257443277,1.272576629746118,0.9709831583431757,8.0,,,,,16,4
272.90057373046875,263.5211181640625,3.2488162517547607,0.0,3.7718539237976074,0.7218251824378967,-13.52910327911377,-120.0,10.590728282928467,14.09575629234314,0.761904776096344,0.7559523582458496,7.581099033355713,0.0,14.5131341451779,1.0011051910412475e-14,8.451341534964404e-15,-109.99520111083984,-110.842041015625,1.1052085895774111e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.00479724770411849,0.8420431017875671,0.04366783797740936,263.5211181640625,du_pf_cognitive,5.0,1.0,16.0,0.0,pf,budget_dual,1.0,65.28744081125609,2.2386688987907157,1.444201715475766,0.9472989388208044,8.0,8.0,8.0,8.0,0.5,16,4
250.36305236816406,241.5763702392578,2.9805126190185547,0.0,3.43323814868927,0.7847449779510498,-12.34190559387207,-120.0,9.445464134216309,12.154136896133423,0.8214285969734192,0.8110119104385376,1.1485843658447266,0.0,36.09576047724113,9.999997283417859e-15,7.301847521805696e-15,-110.0,-111.8453140258789,0.0,1.0,1.0,-110.0,-110.0,1.0354385722166626e-06,1.8453150987625122,0.06417525559663773,241.57635498046875,pf_fs_soft,5.0,2.0,40.0,0.0,pf,budget_dual,0.0,57.346495540532324,2.0148518743402186,1.4690593469879154,0.9691729709525625,8.0,,,,,16,4
298.30670166015625,283.578125,3.5512702465057373,0.0,4.191549062728882,0.7689155340194702,-12.144346237182617,-120.0,11.713713645935059,14.614667415618896,0.8095238208770752,0.7998511791229248,2.2115116119384766,0.0,36.293615172151476,1.006251932635354e-14,6.659873204268663e-15,-109.97293853759766,-112.31201934814453,6.251950183683991e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.02706744894385338,2.3120224475860596,0.03906143456697464,283.5780944824219,pf_fs_cognitive,5.0,2.0,40.0,0.0,pf,budget_dual,0.0,69.23985219723227,2.337710919590043,1.637351446723734,0.9564261315486393,8.0,8.0,8.0,8.0,0.5,16,4
222.51388549804688,216.563232421875,2.648974895477295,0.0,3.0342092514038086,0.7934073805809021,-7.6665802001953125,-120.0,7.889764070510864,10.587435483932495,0.8214285969734192,0.8184523582458496,2.2473325729370117,0.0,14.609736169688404,9.9999998245167e-15,8.80008956330447e-15,-110.0,-110.58887481689453,0.0,1.0,1.0,-110.0,-110.0,0.0,0.5888774394989014,0.09504730254411697,216.563232421875,du_pf_soft,5.0,2.0,16.0,0.0,pf,budget_dual,1.0,46.36767813792854,1.7602694629271487,1.352158156849197,0.9761989503981824,8.0,,,,,16,4
265.2618408203125,256.1227722167969,3.157879114151001,0.0,3.6644896268844604,0.7866424918174744,-8.51145076751709,-120.0,9.729638576507568,13.064274311065674,0.8214285969734192,0.8125,3.1051230430603027,0.0,14.607870911248028,1.0067692156562422e-14,8.380029831135064e-15,-109.97069549560547,-110.8952865600586,6.769233204572192e-17,0.9166666865348816,0.8333333134651184,-110.0,-110.0,-0.029299279674887657,0.8952794671058655,0.061044514179229736,256.122802734375,du_pf_cognitive,5.0,2.0,16.0,0.0,pf,budget_dual,1.0,60.341065149355835,2.0890891475681337,1.520079431732962,0.9680586831949071,8.0,8.0,8.0,8.0,0.5,16,4
204.16741943359375,203.25559997558594,2.4305644035339355,0.0,2.899577260017395,0.7388585805892944,-19.04720687866211,-120.0,7.441012859344482,10.271737337112427,0.773809552192688,0.7604166865348816,1.4149692058563232,0.0,36.34551299875602,1.0049088771941876e-14,7.484551681495501e-15,-109.9787368774414,-111.76561737060547,4.908894742517572e-17,0.75,0.75,-110.0,-110.0,-0.02126683108508587,1.7656139135360718,0.0836048573255539,203.25559997558594,pf_fs_soft,5.0,3.0,40.0,0.0,pf,budget_dual,0.0,49.45514961420889,1.8420874934609477,1.2566524334327462,0.961168208201045,8.0,,,,,16,4
237.89889526367188,235.3778533935547,2.832129716873169,0.0,3.52896511554718,0.7029989957809448,-21.75040626525879,-120.0,9.040866374969482,12.580034494400024,0.75,0.726934552192688,2.4106943607330322,0.0,36.28113438654691,1.0055593137943842e-14,6.473071522696515e-15,-109.97592163085938,-112.55850982666016,5.55933134271415e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.024076886475086212,2.5585200786590576,0.05626228451728821,235.37783813476562,pf_fs_cognitive,5.0,3.0,40.0,0.0,pf,budget_dual,0.0,57.67489930122776,2.0392141749397927,1.4433756671722442,0.9542914062979344,8.0,8.0,8.0,8.0,0.5,16,4
192.9608154296875,191.47891235351562,2.297152519226074,6.07313328515603e-08,2.6034902334213257,0.7292022109031677,-12.763564109802246,-120.0,6.4247822761535645,9.480161428451538,0.773809552192688,0.7596726417541504,2.57943058013916,0.0,14.631138826720417,1.0028327147371726e-14,8.543422486660419e-15,-109.98771667480469,-110.81905364990234,2.8327322855025566e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.012284978292882442,0.8190587162971497,0.08904905617237091,191.47894287109375,du_pf_soft,5.0,3.0,16.0,0.0,pf,budget_dual,1.0,43.755640018677475,1.7200715346293594,1.1329882466718928,0.9625483268132695,8.0,,,,,16,4
223.6363067626953,220.862060546875,2.662337064743042,0.0,3.153252363204956,0.7212640047073364,-14.644306182861328,-120.0,8.052433013916016,11.40065312385559,0.761904776096344,0.7507440447807312,4.614582061767578,0.0,14.688794931862503,1.0034748504144861e-14,8.356094374111552e-15,-109.98493194580078,-110.952392578125,3.474867962816042e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.015065070241689682,0.9524007439613342,0.06427474319934845,220.862060546875,du_pf_cognitive,5.0,3.0,16.0,0.0,pf,budget_dual,1.0,52.97482285776031,1.926838861355546,1.304285725898628,0.9558363487306847,8.0,8.0,8.0,8.0,0.5,16,4
223.77224731445312,222.6978759765625,2.6639552116394043,0.0,3.168636441230774,0.6831221580505371,-23.592716217041016,-120.0,8.462246417999268,11.848044633865356,0.738095223903656,0.7165178656578064,2.896630048751831,0.0,36.303025054279715,9.984756619597912e-15,7.82149291758379e-15,-110.00662994384766,-111.24095916748047,0.0,1.0,1.0,-110.0,-110.0,0.0066248588263988495,1.2409616708755493,0.051579710096120834,222.69789123535156,pf_fs_soft,5.0,4.0,40.0,0.0,pf,budget_dual,0.0,57.35180764982968,2.023109188026443,1.4268505419318178,0.957289940550186,8.0,,,,,16,4
257.81170654296875,254.5727996826172,3.0691869258880615,0.0,3.461116313934326,0.6781516671180725,-22.92945671081543,-120.0,10.31494665145874,14.157771110534668,0.738095223903656,0.706845223903656,3.6211910247802734,0.0,36.34930037846789,9.98705546701676e-15,8.035028229520704e-15,-110.00562286376953,-111.20111083984375,0.0,1.0,1.0,-110.0,-110.0,0.005625518038868904,1.2011131048202515,0.03595934435725212,254.57278442382812,pf_fs_cognitive,5.0,4.0,40.0,0.0,pf,budget_dual,0.0,66.79811466551742,2.278231122365818,1.5587240299972882,0.9441907469850894,8.0,8.0,8.0,8.0,0.5,16,4
189.52487182617188,187.13491821289062,2.2562484741210938,1.2361251844339453e-08,2.459418296813965,0.6928812265396118,-16.073204040527344,-120.0,6.026907682418823,9.497408628463745,0.773809552192688,0.7373511791229248,5.315422534942627,0.0,14.58982902765274,9.924801086492411e-15,8.064765862232908e-15,-110.03278350830078,-111.20381927490234,0.0,1.0,1.0,-110.0,-110.0,0.0327816903591156,1.2038187980651855,0.09563229978084564,187.13491821289062,du_pf_soft,5.0,4.0,16.0,0.0,pf,budget_dual,1.0,47.70906491042522,1.801340261544033,1.2557546549023033,0.9579709181047149,8.0,,,,,16,4
